"","Order","Entry","PLOT","Full_sample","Location","Sample_ID","replication","Day1Germ","Day2Germ","Day3Germ","Day4Germ","Day5Germ","kernels_remaining","UserDay1","UserDay2","UserDay3","UserDay4","UserDay5","notes"
"1424",1424,"BS814-120","12372","Full","Ketola",712,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1425",1425,"BS814-121","12373","Full","Ketola",713,2,9,20,0,0,NA,NA,"KK","KK","KK","KK","KK",NA
"1426",1426,"BS814-121","12373","Full","Ketola",713,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1427",1427,"BS814-122","12374","Half","Ketola",714,2,6,24,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1428",1428,"BS814-122","12374","Half","Ketola",714,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1429",1429,"BS814-123","12375","Half","Ketola",715,2,6,22,1,1,0,0,"KK","KK","KK","KK","KK",NA
"1430",1430,"BS814-123","12375","Half","Ketola",715,1,2,28,0,0,0,0,NA,NA,NA,NA,NA,NA
"1431",1431,"BS814-124","12376","Half","Ketola",716,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1432",1432,"BS814-124","12376","Half","Ketola",716,1,3,26,1,0,0,0,NA,NA,NA,NA,NA,NA
"1433",1433,"BS814-125","12377","Half","Ketola",717,2,4,25,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1434",1434,"BS814-125","12377","Half","Ketola",717,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1435",1435,"BS814-126","12378","Full","Ketola",718,2,7,22,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1436",1436,"BS814-126","12378","Full","Ketola",718,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1437",1437,"BS814-127","12379","Full","Ketola",719,2,8,19,3,0,0,0,"KK","KK","KK","KK","KK",NA
"1438",1438,"BS814-127","12379","Full","Ketola",719,1,11,19,0,0,0,0,NA,NA,NA,NA,NA,NA
"1439",1439,"BS814-130","12382","Full","Ketola",720,2,15,15,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1440",1440,"BS814-130","12382","Full","Ketola",720,1,15,14,0,0,0,0,NA,NA,NA,NA,NA,NA
"1441",1441,"BS814-131","12383","Half","Ketola",721,2,5,25,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1442",1442,"BS814-131","12383","Half","Ketola",721,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1443",1443,"BS814-132","12384","Full","Ketola",722,2,8,22,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1444",1444,"BS814-132","12384","Full","Ketola",722,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1445",1445,"BS814-134","12386","Half","Ketola",723,2,4,24,2,0,0,0,"KK","KK","KK","KK","KK",NA
"1446",1446,"BS814-134","12386","Half","Ketola",723,1,5,24,1,0,0,0,NA,NA,NA,NA,NA,NA
"1447",1447,"BS814-135","12387","Full","Ketola",724,2,9,21,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1448",1448,"BS814-135","12387","Full","Ketola",724,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1449",1449,"BS814-136","12388","Half","Ketola",725,2,5,24,0,0,1,0,"KK","KK","KK","KK","KK",NA
"1450",1450,"BS814-136","12388","Half","Ketola",725,1,4,24,2,0,0,0,NA,NA,NA,NA,NA,NA
"1451",1451,"BS814-137","12389","Half","Ketola",726,2,13,17,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1452",1452,"BS814-137","12389","Half","Ketola",726,1,14,16,0,0,0,0,NA,NA,NA,NA,NA,NA
"1453",1453,"BS814-138","12390","Full","Ketola",727,2,12,18,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1454",1454,"BS814-138","12390","Full","Ketola",727,1,12,18,0,0,0,0,NA,NA,NA,NA,NA,NA
"1455",1455,"BS814-139","12391","Full","Ketola",728,2,7,23,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1456",1456,"BS814-139","12391","Full","Ketola",728,1,9,19,1,0,0,1,NA,NA,NA,NA,NA,NA
"1457",1457,"BS814-140","12392","Full","Ketola",729,2,9,21,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1458",1458,"BS814-140","12392","Full","Ketola",729,1,2,28,0,0,0,0,NA,NA,NA,NA,NA,NA
"1459",1459,"BS906-2","12394","Half","Ketola",730,2,6,24,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1460",1460,"BS906-2","12394","Half","Ketola",730,1,12,18,0,0,0,0,NA,NA,NA,NA,NA,NA
"1461",1461,"BS906-3","12395","Half","Ketola",731,2,17,13,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1462",1462,"BS906-3","12395","Half","Ketola",731,1,16,14,0,0,0,0,NA,NA,NA,NA,NA,NA
"1463",1463,"BS906-6","12398","Half","Ketola",732,2,3,26,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1464",1464,"BS906-6","12398","Half","Ketola",732,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1465",1465,"BS906-7","12399","Full","Ketola",733,2,1,29,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1466",1466,"BS906-7","12399","Full","Ketola",733,1,1,27,2,0,0,0,NA,NA,NA,NA,NA,NA
"1467",1467,"Flavia","12400","Full","Ketola",734,2,14,16,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1468",1468,"Flavia","12400","Full","Ketola",734,1,11,18,0,1,0,0,NA,NA,NA,NA,NA,NA
"1469",1469,"Scala","12401","Full","Ketola",735,2,12,18,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1470",1470,"Scala","12401","Full","Ketola",735,1,13,16,0,0,0,1,NA,NA,NA,NA,NA,NA
"1471",1471,"DH130910","12402","Full","Ketola",736,2,2,28,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1472",1472,"DH130910","12402","Full","Ketola",736,1,2,28,0,0,0,0,NA,NA,NA,NA,NA,NA
"1473",1473,"SY Tepee","12403","Full","Ketola",737,2,10,20,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1474",1474,"SY Tepee","12403","Full","Ketola",737,1,15,15,0,0,0,0,NA,NA,NA,NA,NA,NA
"1475",1475,"BS906-8","12405","Half","Ketola",738,2,14,16,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1476",1476,"BS906-8","12405","Half","Ketola",738,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1477",1477,"BS906-9","12406","Full","Ketola",739,2,6,24,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1478",1478,"BS906-9","12406","Full","Ketola",739,1,3,26,1,0,0,0,NA,NA,NA,NA,NA,NA
"1479",1479,"BS906-10","12407","Full","Ketola",740,2,6,24,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1480",1480,"BS906-10","12407","Full","Ketola",740,1,11,19,0,0,0,0,NA,NA,NA,NA,NA,NA
"1481",1481,"BS908-12","12409","Full","Ketola",741,2,13,16,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1482",1482,"BS908-12","12409","Full","Ketola",741,1,15,15,0,0,0,0,NA,NA,NA,NA,NA,NA
"1483",1483,"BS908-13","12410","Full","Ketola",742,2,6,24,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1484",1484,"BS908-13","12410","Full","Ketola",742,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1485",1485,"BS908-14","12411","Full","Ketola",743,2,7,23,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1486",1486,"BS908-14","12411","Full","Ketola",743,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1487",1487,"BS908-15","12412","Half","Ketola",744,2,10,18,2,0,0,0,"KK","KK","KK","KK","KK",NA
"1488",1488,"BS908-15","12412","Half","Ketola",744,1,5,24,0,0,0,1,NA,NA,NA,NA,NA,NA
"1489",1489,"BS908-16","12413","Full","Ketola",745,2,10,20,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1490",1490,"BS908-16","12413","Full","Ketola",745,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1491",1491,"BS908-17","12414","Half","Ketola",746,2,5,24,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1492",1492,"BS908-17","12414","Half","Ketola",746,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1493",1493,"BS908-19","12416","Half","Ketola",747,2,1,24,4,1,0,0,"KK","KK","KK","KK","KK",NA
"1494",1494,"BS908-19","12416","Half","Ketola",747,1,1,23,3,2,0,1,NA,NA,NA,NA,NA,NA
"1495",1495,"BS908-20","12417","Full","Ketola",748,2,8,21,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1496",1496,"BS908-20","12417","Full","Ketola",748,1,16,14,0,0,0,0,NA,NA,NA,NA,NA,NA
"1497",1497,"BS908-21","12418","Half","Ketola",749,2,4,25,1,0,0,0,"KK","KK","KK","KK","KK",NA
"1498",1498,"BS908-21","12418","Half","Ketola",749,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1499",1499,"BS908-22","12419","Full","Ketola",750,2,7,23,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1500",1500,"BS908-22","12419","Full","Ketola",750,1,6,22,1,1,0,0,NA,NA,NA,NA,NA,NA
"1501",1501,"BS908-23","12420","Half","Ketola",751,2,9,22,0,0,0,0,"KK","KK","KK","KK","KK",NA
"1502",1502,"BS908-23","12420","Half","Ketola",751,1,11,19,0,0,0,0,NA,NA,NA,NA,NA,NA
"1503",1503,"BS908-24","12421","Half","Ketola",752,2,7,23,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1504",1504,"BS908-24","12421","Half","Ketola",752,1,9,21,0,0,0,0,NA,NA,NA,NA,NA,NA
"1505",1505,"BS908-25","12422","Full","Ketola",753,2,10,20,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1506",1506,"BS908-25","12422","Full","Ketola",753,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1507",1507,"BS908-26","12423","Full","Ketola",754,2,2,25,3,0,0,0,"TR","KK","KK","KK","KK",NA
"1508",1508,"BS908-26","12423","Full","Ketola",754,1,2,28,0,0,0,0,NA,NA,NA,NA,NA,NA
"1509",1509,"BS908-28","12425","Half","Ketola",755,2,6,23,1,0,0,0,"TR","KK","KK","KK","KK",NA
"1510",1510,"BS908-28","12425","Half","Ketola",755,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1511",1511,"BS908-29","12426","Full","Ketola",756,2,3,27,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1512",1512,"BS908-29","12426","Full","Ketola",756,1,3,25,1,1,0,0,NA,NA,NA,NA,NA,NA
"1513",1513,"BS908-30","12427","Full","Ketola",757,2,1,29,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1514",1514,"BS908-30","12427","Full","Ketola",757,1,0,29,0,1,0,0,NA,NA,NA,NA,NA,NA
"1515",1515,"BS908-31","12428","Half","Ketola",758,2,4,26,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1516",1516,"BS908-31","12428","Half","Ketola",758,1,1,29,0,0,0,0,NA,NA,NA,NA,NA,NA
"1517",1517,"BS908-32","12429","Half","Ketola",759,2,7,22,1,0,0,0,"TR","KK","KK","KK","KK",NA
"1518",1518,"BS908-32","12429","Half","Ketola",759,1,4,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1519",1519,"BS909-33","12430","Half","Ketola",760,2,12,18,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1520",1520,"BS909-33","12430","Half","Ketola",760,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1521",1521,"BS911-34","12431","Half","Ketola",761,2,17,13,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1522",1522,"BS911-34","12431","Half","Ketola",761,1,16,14,0,0,0,0,NA,NA,NA,NA,NA,NA
"1523",1523,"BS911-35","12432","Full","Ketola",762,2,5,25,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1524",1524,"BS911-35","12432","Full","Ketola",762,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1525",1525,"BS911-38","12435","Full","Ketola",763,2,11,18,1,0,0,0,"TR","KK","KK","KK","KK",NA
"1526",1526,"BS911-38","12435","Full","Ketola",763,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1527",1527,"BS911-40","12437","Half","Ketola",764,2,6,24,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1528",1528,"BS911-40","12437","Half","Ketola",764,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1529",1529,"BS911-41","12438","Full","Ketola",765,2,6,24,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1530",1530,"BS911-41","12438","Full","Ketola",765,1,6,23,1,0,0,0,NA,NA,NA,NA,NA,NA
"1531",1531,"BS911-42","12439","Full","Ketola",766,2,12,18,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1532",1532,"BS911-42","12439","Full","Ketola",766,1,10,20,0,0,0,0,NA,NA,NA,NA,NA,NA
"1533",1533,"BS911-44","12441","Half","Ketola",767,2,5,25,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1534",1534,"BS911-44","12441","Half","Ketola",767,1,7,22,1,0,0,0,NA,NA,NA,NA,NA,NA
"1535",1535,"BS911-46","12443","Half","Ketola",768,2,9,21,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1536",1536,"BS911-46","12443","Half","Ketola",768,1,4,25,1,0,0,0,NA,NA,NA,NA,NA,NA
"1537",1537,"BS911-48","12445","Half","Ketola",769,2,4,24,1,1,0,0,"TR","KK","KK","KK","KK",NA
"1538",1538,"BS911-48","12445","Half","Ketola",769,1,3,25,1,0,0,0,NA,NA,NA,NA,NA,NA
"1539",1539,"BS911-49","12446","Full","Ketola",770,2,6,24,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1540",1540,"BS911-49","12446","Full","Ketola",770,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1541",1541,"BS911-50","12447","Half","Ketola",771,2,18,13,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1542",1542,"BS911-50","12447","Half","Ketola",771,1,11,19,0,0,0,0,NA,NA,NA,NA,NA,NA
"1543",1543,"BS911-51","12448","Half","Ketola",772,2,18,12,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1544",1544,"BS911-51","12448","Half","Ketola",772,1,14,16,0,0,0,0,NA,NA,NA,NA,NA,NA
"1545",1545,"Charles","12450","Full","Ketola",773,2,13,17,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1546",1546,"Charles","12450","Full","Ketola",773,1,14,16,0,0,0,0,NA,NA,NA,NA,NA,NA
"1547",1547,"BS911-53","12452","Full","Ketola",774,2,4,24,0,0,1,0,"TR","KK","KK","KK","KK",NA
"1548",1548,"BS911-53","12452","Full","Ketola",774,1,7,22,0,0,0,1,NA,NA,NA,NA,NA,NA
"1549",1549,"BS911-56","12455","Half","Ketola",775,2,4,26,1,0,0,0,"TR","KK","KK","KK","KK",NA
"1550",1550,"BS911-56","12455","Half","Ketola",775,1,4,23,3,0,0,0,NA,NA,NA,NA,NA,NA
"1551",1551,"BS911-57","12456","Half","Ketola",776,2,6,24,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1552",1552,"BS911-57","12456","Half","Ketola",776,1,12,18,0,0,0,0,NA,NA,NA,NA,NA,NA
"1553",1553,"BS911-60","12459","Full","Ketola",777,2,3,27,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1554",1554,"BS911-60","12459","Full","Ketola",777,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1555",1555,"BS911-62","12461","Half","Ketola",778,2,12,17,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1556",1556,"BS911-62","12461","Half","Ketola",778,1,14,15,0,0,0,0,NA,NA,NA,NA,NA,NA
"1557",1557,"BS911-63","12462","Full","Ketola",779,2,16,14,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1558",1558,"BS911-63","12462","Full","Ketola",779,1,14,15,0,1,0,0,NA,NA,NA,NA,NA,NA
"1559",1559,"BS911-64","12463","Half","Ketola",780,2,4,26,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1560",1560,"BS911-64","12463","Half","Ketola",780,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1561",1561,"BS911-65","12464","Full","Ketola",781,2,5,25,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1562",1562,"BS911-65","12464","Full","Ketola",781,1,1,28,0,0,0,1,NA,NA,NA,NA,NA,NA
"1563",1563,"BS911-66","12465","Half","Ketola",782,2,8,22,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1564",1564,"BS911-66","12465","Half","Ketola",782,1,6,23,1,0,0,0,NA,NA,NA,NA,NA,NA
"1565",1565,"BS911-67","12466","Full","Ketola",783,2,NA,NA,NA,NA,NA,NA,"TR","KK","KK","KK","KK",NA
"1566",1566,"BS911-67","12466","Full","Ketola",783,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567",1567,"BS911-69","12468","Full","Ketola",784,2,12,18,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1568",1568,"BS911-69","12468","Full","Ketola",784,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1569",1569,"BS911-70","12469","Half","Ketola",785,2,6,24,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1570",1570,"BS911-70","12469","Half","Ketola",785,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1571",1571,"BS911-71","12470","Full","Ketola",786,2,11,19,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1572",1572,"BS911-71","12470","Full","Ketola",786,1,15,15,0,0,0,0,NA,NA,NA,NA,NA,NA
"1573",1573,"BS911-72","12471","Full","Ketola",787,2,17,12,0,0,1,0,"TR","KK","KK","KK","KK",NA
"1574",1574,"BS911-72","12471","Full","Ketola",787,1,12,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1575",1575,"BS911-73","12472","Full","Ketola",788,2,11,19,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1576",1576,"BS911-73","12472","Full","Ketola",788,1,15,15,0,0,0,0,NA,NA,NA,NA,NA,NA
"1577",1577,"BS911-74","12473","Half","Ketola",789,2,7,23,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1578",1578,"BS911-74","12473","Half","Ketola",789,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1579",1579,"BS911-76","12475","Half","Ketola",790,2,10,20,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1580",1580,"BS911-76","12475","Half","Ketola",790,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1581",1581,"BS911-77","12476","Full","Ketola",791,2,11,19,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1582",1582,"BS911-77","12476","Full","Ketola",791,1,6,24,0,0,0,0,NA,NA,NA,NA,NA,NA
"1583",1583,"BS911-78","12477","Half","Ketola",792,2,0,30,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1584",1584,"BS911-78","12477","Half","Ketola",792,1,0,27,3,0,0,0,NA,NA,NA,NA,NA,NA
"1585",1585,"BS911-81","12480","Half","Ketola",793,2,3,27,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1586",1586,"BS911-81","12480","Half","Ketola",793,1,4,25,1,0,0,0,NA,NA,NA,NA,NA,NA
"1587",1587,"BS911-82","12481","Full","Ketola",794,2,1,29,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1588",1588,"BS911-82","12481","Full","Ketola",794,1,0,27,3,0,0,0,NA,NA,NA,NA,NA,NA
"1589",1589,"BS911-83","12482","Half","Ketola",795,2,12,18,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1590",1590,"BS911-83","12482","Half","Ketola",795,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1591",1591,"BS911-84","12483","Half","Ketola",796,2,14,15,0,1,0,0,"TR","KK","KK","KK","KK",NA
"1592",1592,"BS911-84","12483","Half","Ketola",796,1,10,20,0,0,0,0,NA,NA,NA,NA,NA,NA
"1593",1593,"BS911-85","12484","Full","Ketola",797,2,16,14,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1594",1594,"BS911-85","12484","Full","Ketola",797,1,9,21,0,0,0,0,NA,NA,NA,NA,NA,NA
"1595",1595,"BS911-86","12485","Full","Ketola",798,2,6,22,1,1,0,0,"TR","KK","KK","KK","KK",NA
"1596",1596,"BS911-86","12485","Full","Ketola",798,1,1,28,1,0,0,0,NA,NA,NA,NA,NA,NA
"1597",1597,"BS911-88","12487","Half","Ketola",799,2,3,27,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1598",1598,"BS911-88","12487","Half","Ketola",799,1,8,22,0,0,0,0,NA,NA,NA,NA,NA,NA
"1599",1599,"BS911-89","12488","Half","Ketola",800,2,7,23,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1600",1600,"BS911-89","12488","Half","Ketola",800,1,10,20,0,0,0,0,NA,NA,NA,NA,NA,NA
"1601",1601,"BS911-90","12489","Full","Ketola",801,2,5,25,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1602",1602,"BS911-90","12489","Full","Ketola",801,1,0,30,0,0,0,0,NA,NA,NA,NA,NA,NA
"1603",1603,"BS911-91","12490","Full","Ketola",802,2,9,21,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1604",1604,"BS911-91","12490","Full","Ketola",802,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1605",1605,"BS911-92","12491","Half","Ketola",803,2,7,23,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1606",1606,"BS911-92","12491","Half","Ketola",803,1,9,21,0,0,0,0,NA,NA,NA,NA,NA,NA
"1607",1607,"BS911-93","12492","Half","Ketola",804,2,7,22,0,1,0,0,"TR","KK","KK","KK","KK",NA
"1608",1608,"BS911-93","12492","Half","Ketola",804,1,10,20,0,0,0,0,NA,NA,NA,NA,NA,NA
"1609",1609,"BS911-94","12493","Full","Ketola",805,2,5,25,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1610",1610,"BS911-94","12493","Full","Ketola",805,1,1,29,0,0,0,0,NA,NA,NA,NA,NA,NA
"1611",1611,"BS911-95","12494","Half","Ketola",806,2,2,28,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1612",1612,"BS911-95","12494","Half","Ketola",806,1,5,24,0,0,0,1,NA,NA,NA,NA,NA,NA
"1613",1613,"BS911-96","12495","Full","Ketola",807,2,3,27,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1614",1614,"BS911-96","12495","Full","Ketola",807,1,2,26,2,0,0,0,NA,NA,NA,NA,NA,NA
"1615",1615,"BS911-97","12496","Half","Ketola",808,2,5,25,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1616",1616,"BS911-97","12496","Half","Ketola",808,1,8,20,2,0,0,0,NA,NA,NA,NA,NA,NA
"1617",1617,"BS911-98","12497","Full","Ketola",809,2,10,20,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1618",1618,"BS911-98","12497","Full","Ketola",809,1,12,18,0,0,0,0,NA,NA,NA,NA,NA,NA
"1619",1619,"BS911-99","12498","Full","Ketola",810,2,5,25,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1620",1620,"BS911-99","12498","Full","Ketola",810,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1621",1621,"BS911-100","12499","Full","Ketola",811,2,8,22,0,0,0,0,"TR","KK","KK","KK","KK",NA
"1622",1622,"BS911-100","12499","Full","Ketola",811,1,10,20,0,0,0,0,NA,NA,NA,NA,NA,NA
"1623",1623,"Flavia","12500","Full","Ketola",812,2,9,21,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1624",1624,"Flavia","12500","Full","Ketola",812,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1625",1625,"Scala","12501","Full","Ketola",813,2,12,18,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1626",1626,"Scala","12501","Full","Ketola",813,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1627",1627,"DH130910","12502","Full","Ketola",814,2,8,25,2,0,0,0,"TR","TR","KK","KK","KK",NA
"1628",1628,"DH130910","12502","Full","Ketola",814,1,3,27,0,0,0,0,NA,NA,NA,NA,NA,NA
"1629",1629,"SY Tepee","12503","Full","Ketola",815,2,13,17,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1630",1630,"SY Tepee","12503","Full","Ketola",815,1,14,16,0,0,0,0,NA,NA,NA,NA,NA,NA
"1631",1631,"BS911-101","12505","Half","Ketola",816,2,7,18,5,0,0,0,"TR","TR","KK","KK","KK",NA
"1632",1632,"BS911-101","12505","Half","Ketola",816,1,6,23,1,0,0,0,NA,NA,NA,NA,NA,NA
"1633",1633,"BS911-102","12506","Full","Ketola",817,2,10,20,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1634",1634,"BS911-102","12506","Full","Ketola",817,1,3,26,0,0,0,1,NA,NA,NA,NA,NA,NA
"1635",1635,"BS911-103","12507","Full","Ketola",818,2,5,24,0,0,0,1,"TR","TR","KK","KK","KK",NA
"1636",1636,"BS911-103","12507","Full","Ketola",818,1,4,26,0,0,0,0,NA,NA,NA,NA,NA,NA
"1637",1637,"BS911-104","12508","Half","Ketola",819,2,2,28,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1638",1638,"BS911-104","12508","Half","Ketola",819,1,3,26,1,0,0,0,NA,NA,NA,NA,NA,NA
"1639",1639,"BS911-105","12509","Full","Ketola",820,2,4,24,2,0,0,0,"TR","TR","KK","KK","KK",NA
"1640",1640,"BS911-105","12509","Full","Ketola",820,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1641",1641,"BS911-106","12510","Full","Ketola",821,2,3,17,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1642",1642,"BS911-106","12510","Full","Ketola",821,1,9,20,1,0,0,0,NA,NA,NA,NA,NA,NA
"1643",1643,"BS911-107","12511","Full","Ketola",822,2,15,15,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1644",1644,"BS911-107","12511","Full","Ketola",822,1,13,17,0,0,0,0,NA,NA,NA,NA,NA,NA
"1645",1645,"BS911-108","12512","Full","Ketola",823,2,13,17,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1646",1646,"BS911-108","12512","Full","Ketola",823,1,7,23,0,0,0,0,NA,NA,NA,NA,NA,NA
"1647",1647,"BS911-109","12513","Half","Ketola",824,2,8,19,3,0,0,0,"TR","TR","KK","KK","KK",NA
"1648",1648,"BS911-109","12513","Half","Ketola",824,1,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA
"1649",1649,"BS911-110","12514","Half","Ketola",825,2,1,28,1,0,0,0,"TR","TR","KK","KK","KK",NA
"1650",1650,"BS911-110","12514","Half","Ketola",825,1,0,29,0,0,1,0,NA,NA,NA,NA,NA,NA
"1651",1651,"BS911-112","12516","Full","Ketola",826,2,0,13,17,0,0,0,"TR","TR","KK","KK","KK",NA
"1652",1652,"BS911-112","12516","Full","Ketola",826,1,3,25,2,0,0,0,NA,NA,NA,NA,NA,NA
"1653",1653,"BS911-113","12517","Half","Ketola",827,2,3,14,13,0,0,0,"TR","TR","KK","KK","KK",NA
"1654",1654,"BS911-113","12517","Half","Ketola",827,1,0,10,20,0,0,0,NA,NA,NA,NA,NA,NA
"1655",1655,"BS911-114","12518","Half","Ketola",828,2,7,23,0,0,0,0,"TR","TR","KK","KK","KK",NA
"1656",1656,"BS911-114","12518","Half","Ketola",828,1,10,20,0,0,0,0,NA,NA,NA,NA,NA,NA
