,Entry,PLOT,Full_sample,Check,Sample_ID,replication,Day1Germ,Day2Germ,Day3Germ,Day4Germ,Day5Germ,kernels_remaining,Mold_kern,Cooler,note,UserDay1,UserDay2,UserDay3,UserDay4,UserDay5,Year,Location,Timepoint,PM_at_plating,Experiment
1068,BS710-66,12159,Full,B,534,2,2,11,13,3,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1069,BS710-67,12160,Half,B,535,1,3,27,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1070,BS710-67,12160,Half,B,535,2,3,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1071,BS712-68,12161,Full,B,536,1,7,23,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1072,BS712-68,12161,Full,B,536,2,14,16,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1073,BS712-69,12162,Full,B,537,1,7,23,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1074,BS712-69,12162,Full,B,537,2,10,20,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1075,BS712-70,12163,Full,B,538,1,1,28,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1076,BS712-70,12163,Full,B,538,2,1,29,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1077,BS712-71,12164,Half,B,539,1,10,20,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1078,BS712-71,12164,Half,B,539,2,6,24,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1079,BS712-72,12165,Half,B,540,1,3,25,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1080,BS712-72,12165,Half,B,540,2,3,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1081,BS712-73,12166,Half,B,541,1,1,26,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1082,BS712-73,12166,Half,B,541,2,2,28,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1083,BS712-74,12167,Full,B,542,1,11,19,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1084,BS712-74,12167,Full,B,542,2,11,18,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1085,BS713-75,12168,Full,B,543,1,2,26,2,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1086,BS713-75,12168,Full,B,543,2,0,30,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1087,BS713-76,12169,Half,B,544,1,4,23,2,1,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1088,BS713-76,12169,Half,B,544,2,11,16,0,0,0,3,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1089,BS713-78,12171,Full,B,545,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1090,BS713-78,12171,Full,B,545,2,13,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1091,BS713-80,12173,Half,B,546,1,10,19,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1092,BS713-80,12173,Half,B,546,2,7,22,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1093,BS713-81,12174,Half,B,547,1,11,18,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1094,BS713-81,12174,Half,B,547,2,12,18,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1095,BS713-83,12176,Half,B,548,1,3,15,9,1,0,2,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1096,BS713-83,12176,Half,B,548,2,2,11,9,8,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1097,BS713-84,12177,Full,B,549,1,0,26,4,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1098,BS713-84,12177,Full,B,549,2,2,27,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1099,BS713-87,12180,Half,B,550,1,11,19,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1100,BS713-87,12180,Half,B,550,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1101,BS713-89,12182,Half,B,551,1,7,23,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1102,BS713-89,12182,Half,B,551,2,15,15,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1103,BS713-90,12183,Full,B,552,1,3,27,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1104,BS713-90,12183,Full,B,552,2,8,22,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1105,BS713-91,12184,Full,B,553,1,6,24,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1106,BS713-91,12184,Full,B,553,2,6,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1107,BS713-93,12186,Full,B,554,1,1,23,6,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1108,BS713-93,12186,Full,B,554,2,1,28,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1109,BS713-94,12187,Half,B,555,1,5,25,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1110,BS713-94,12187,Half,B,555,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1111,BS713-95,12188,Full,B,556,1,0,21,8,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1112,BS713-95,12188,Full,B,556,2,2,20,8,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1113,BS713-96,12189,Full,B,557,1,1,26,2,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1114,BS713-96,12189,Full,B,557,2,2,25,4,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1115,BS713-97,12190,Half,B,558,1,0,26,3,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1116,BS713-97,12190,Half,B,558,2,3,25,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1117,BS713-98,12191,Full,B,559,1,6,24,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1118,BS713-98,12191,Full,B,559,2,17,12,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1119,BS713-99,12192,Half,B,560,1,3,27,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1120,BS713-99,12192,Half,B,560,2,2,27,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1121,BS713-100,12193,Half,B,561,1,2,21,6,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1122,BS713-100,12193,Half,B,561,2,6,23,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1123,BS713-101,12194,Half,B,562,1,2,25,3,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1124,BS713-101,12194,Half,B,562,2,3,23,5,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1125,BS713-102,12195,Full,B,563,1,3,23,4,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1126,BS713-102,12195,Full,B,563,2,4,26,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1127,BS713-103,12196,Half,B,564,1,12,15,2,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1128,BS713-103,12196,Half,B,564,2,6,21,0,3,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1129,BS713-104,12197,Full,B,565,1,2,28,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1130,BS713-104,12197,Full,B,565,2,3,24,2,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1131,BS713-105,12198,Full,B,566,1,4,26,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1132,BS713-105,12198,Full,B,566,2,7,23,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1133,BS713-106,12199,Full,B,567,1,4,26,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1134,BS713-106,12199,Full,B,567,2,6,23,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1135,Check 1-Flavia,12200,Full,C,568,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1136,Check 1-Flavia,12200,Full,C,568,2,12,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1137,Check 2-Scala,12201,Full,C,569,1,17,13,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1138,Check 2-Scala,12201,Full,C,569,2,17,13,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1139,Check 3-DH130910,12202,Full,C,570,1,0,25,3,0,1,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1140,Check 3-DH130910,12202,Full,C,570,2,2,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1141,Check 4-SY Tepee,12203,Full,C,571,1,14,16,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1142,Check 4-SY Tepee,12203,Full,C,571,2,17,13,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1143,BS713-107,12205,Half,B,572,1,7,18,4,1,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1144,BS713-107,12205,Half,B,572,2,5,23,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1145,BS713-108,12206,Full,B,573,1,9,20,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1146,BS713-108,12206,Full,B,573,2,12,15,3,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1147,BS713-109,12207,Full,B,574,1,6,24,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1148,BS713-109,12207,Full,B,574,2,6,22,1,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1149,BS713-110,12208,Full,B,575,1,10,20,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1150,BS713-110,12208,Full,B,575,2,14,16,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1151,BS713-111,12209,Half,B,576,1,4,15,9,0,1,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1152,BS713-111,12209,Half,B,576,2,6,16,5,0,0,2,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1153,BS713-112,12210,Full,B,577,1,1,28,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1154,BS713-112,12210,Full,B,577,2,0,29,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1155,BS713-113,12211,Full,B,578,1,2,28,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1156,BS713-113,12211,Full,B,578,2,3,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1157,BS714-114,12212,Half,B,579,1,10,20,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1158,BS714-114,12212,Half,B,579,2,2,28,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1159,BS714-115,12213,Half,B,580,1,11,16,2,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1160,BS714-115,12213,Half,B,580,2,11,10,6,1,0,2,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1161,BS714-116,12214,Half,B,581,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1162,BS714-116,12214,Half,B,581,2,15,15,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1163,BS714-119,12217,Half,B,582,1,1,16,8,3,0,2,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1164,BS714-119,12217,Half,B,582,2,4,11,9,5,1,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1165,BS714-120,12218,Half,B,583,1,12,13,3,0,0,2,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1166,BS714-120,12218,Half,B,583,2,11,14,2,2,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1167,BS714-121,12219,Half,B,584,1,6,23,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1168,BS714-121,12219,Half,B,584,2,2,27,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1169,BS714-122,12220,Half,B,585,1,9,21,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1170,BS714-122,12220,Half,B,585,2,13,16,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1171,BS714-123,12221,Full,B,586,1,2,27,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1172,BS714-123,12221,Full,B,586,2,2,28,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1173,BS714-124,12222,Full,B,587,1,1,29,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1174,BS714-124,12222,Full,B,587,2,2,27,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1175,BS714-125,12223,Full,B,588,1,0,18,11,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1176,BS714-125,12223,Full,B,588,2,2,22,6,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1177,BS714-127,12225,Half,B,589,1,5,21,2,2,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1178,BS714-127,12225,Half,B,589,2,7,17,3,2,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1179,BS714-128,12226,Full,B,590,1,1,24,5,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1180,BS714-128,12226,Full,B,590,2,0,28,2,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1181,BS714-129,12227,Half,B,591,1,5,25,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1182,BS714-129,12227,Half,B,591,2,9,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1183,BS714-130,12228,Half,B,592,1,15,14,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1184,BS714-130,12228,Half,B,592,2,12,17,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1185,BS715-131,12229,Half,B,593,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1186,BS715-131,12229,Half,B,593,2,9,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1187,BS715-133,12231,Half,B,594,1,14,16,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1188,BS715-133,12231,Half,B,594,2,8,21,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1189,BS715-134,12232,Half,B,595,1,0,30,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1190,BS715-134,12232,Half,B,595,2,3,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1191,BS715-135,12233,Half,B,596,1,2,27,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1192,BS715-135,12233,Half,B,596,2,5,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1193,BS715-136,12234,Full,B,597,1,1,29,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1194,BS715-136,12234,Full,B,597,2,3,26,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1195,BS715-137,12235,Half,B,598,1,19,11,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1196,BS715-137,12235,Half,B,598,2,18,12,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1197,BS715-138,12236,Half,B,599,1,9,21,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1198,BS715-138,12236,Half,B,599,2,14,16,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1199,BS715-139,12237,Full,B,600,1,6,23,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1200,BS715-139,12237,Full,B,600,2,5,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1201,BS715-140,12238,Full,B,601,1,7,22,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1202,BS715-140,12238,Full,B,601,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1203,BS715-141,12239,Half,B,602,1,3,26,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1204,BS715-141,12239,Half,B,602,2,3,27,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1205,BS715-142,12240,Full,B,603,1,3,26,1,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1206,BS715-142,12240,Full,B,603,2,2,28,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1207,BS715-143,12241,Half,B,604,1,0,21,8,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1208,BS715-143,12241,Half,B,604,2,0,22,8,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1209,BS715-144,12242,Full,B,605,1,3,14,7,3,3,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1210,BS715-144,12242,Full,B,605,2,6,19,1,3,1,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1211,BS807-1,12244,Full,B,606,1,3,24,2,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1212,BS807-1,12244,Full,B,606,2,2,27,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1213,BS807-2,12245,Half,B,607,1,9,19,1,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1214,BS807-2,12245,Half,B,607,2,14,16,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1215,BS807-3,12246,Full,B,608,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1216,BS807-3,12246,Full,B,608,2,11,19,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1217,BS808-4,12247,Half,B,609,1,7,23,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1218,BS808-4,12247,Half,B,609,2,15,15,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1219,BS808-5,12248,Half,B,610,1,1,27,1,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1220,BS808-5,12248,Half,B,610,2,7,22,1,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1221,BS808-6,12249,Half,B,611,1,2,24,3,1,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1222,BS808-6,12249,Half,B,611,2,1,27,1,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1223,Check 6-Charles,12250,Full,C,612,1,19,11,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1224,Check 6-Charles,12250,Full,C,612,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1225,BS810-7,12252,Full,B,613,1,6,24,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1226,BS810-7,12252,Full,B,613,2,6,24,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1227,BS810-8,12253,Half,B,614,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1228,BS810-8,12253,Half,B,614,2,16,14,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1229,BS810-9,12254,Half,B,615,1,12,17,0,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1230,BS810-9,12254,Half,B,615,2,18,12,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1231,BS810-11,12256,Half,B,616,1,8,22,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1232,BS810-11,12256,Half,B,616,2,9,21,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1233,BS810-14,12259,Half,B,617,1,4,25,0,1,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1234,BS810-14,12259,Half,B,617,2,5,21,4,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1235,BS810-16,12261,Full,B,618,1,NA,NA,NA,NA,NA,NA,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1236,BS810-16,12261,Full,B,618,2,NA,NA,NA,NA,NA,NA,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1237,BS811-18,12263,Half,B,619,1,12,18,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1238,BS811-18,12263,Half,B,619,2,14,16,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1239,BS811-19,12264,Full,B,620,1,0,20,9,0,0,1,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1240,BS811-19,12264,Full,B,620,2,0,23,7,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1241,BS811-20,12265,Half,B,621,1,5,25,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1242,BS811-20,12265,Half,B,621,2,9,20,0,0,0,1,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1243,BS811-21,12266,Half,B,622,1,4,26,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1244,BS811-21,12266,Half,B,622,2,8,22,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1245,BS811-22,12267,Half,B,623,1,6,24,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1246,BS811-22,12267,Half,B,623,2,12,18,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1247,BS811-23,12268,Half,B,624,1,5,25,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1248,BS811-23,12268,Half,B,624,2,13,17,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1249,BS811-24,12269,Full,B,625,1,3,27,0,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1250,BS811-24,12269,Full,B,625,2,5,25,0,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1251,BS811-25,12270,Full,B,626,1,3,23,4,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
1252,BS811-25,12270,Full,B,626,2,2,21,7,0,0,0,,,,KK,KK,KK,KK,KK,2020,Ketola 5,4,96,Winter DH Germination
1253,BS811-26,12271,Full,B,627,1,5,21,4,0,0,0,,,,TR,TR,TR,TR,TR,2020,Ketola 5,4,96,Winter DH Germination
